0.5491724	-1.6867437	10.002783
0.4707192	-1.6475172	9.885103
0.39226598	-1.7259704	10.002783
0.35303938	-1.6867437	10.081236
0.3138128	-1.7651969	9.728196
0.19613299	-1.8044236	9.92433
0.39226598	-1.8828768	9.767424
0.39226598	-1.8044236	10.042009
0.5099458	-1.8044236	9.845877
0.588399	-1.6475172	10.002783
0.4707192	-1.6867437	9.885103
0.5099458	-1.8436501	9.885103
0.4314926	-1.6082906	9.845877
0.2353596	-1.8044236	10.159689
0.2745862	-1.8044236	9.885103
0.3138128	-1.8044236	10.120462
0.3138128	-1.8436501	9.767424
0.4707192	-1.8828768	10.042009
0.5491724	-1.8044236	10.081236
0.5491724	-1.7259704	9.963556
0.4707192	-1.6867437	9.92433
0.4707192	-1.6082906	10.042009
0.35303938	-1.6867437	10.002783
0.3138128	-1.8436501	9.92433
0.3138128	-1.7259704	10.002783
0.19613299	-1.9221034	9.885103
0.4314926	-1.8828768	10.120462
0.4314926	-1.8436501	9.610517
0.5491724	-1.7259704	9.92433
0.4707192	-1.6475172	9.92433
0.588399	-1.6082906	10.120462
0.39226598	-1.6867437	9.92433
0.3138128	-1.7259704	10.081236
0.3138128	-1.7651969	9.963556
0.19613299	-1.8828768	10.042009
0.35303938	-1.8436501	9.963556
0.4314926	-1.9613299	10.042009
0.4314926	-1.7651969	10.002783
0.5491724	-1.8044236	10.159689
0.5099458	-1.7259704	10.002783
0.4707192	-1.7259704	9.92433
0.35303938	-1.6082906	9.92433
0.3138128	-1.7651969	10.159689
0.19613299	-1.7259704	10.081236
0.35303938	-1.8828768	9.845877
0.3138128	-1.8044236	9.845877
0.39226598	-1.9221034	9.845877
0.5491724	-1.8436501	9.92433
0.5099458	-1.6867437	10.159689
0.4707192	-1.6867437	9.963556
0.39226598	-1.5690639	9.885103
0.3138128	-1.6867437	9.767424
0.2353596	-1.8044236	10.002783
0.2745862	-1.8436501	10.002783
0.3138128	-1.8436501	10.081236
0.39226598	-1.8828768	9.963556
0.4707192	-1.8044236	9.68897
0.4707192	-1.7651969	10.002783
0.4314926	-1.6082906	9.885103
0.4707192	-1.6475172	10.081236
0.39226598	-1.6082906	9.92433
0.2745862	-1.6867437	10.002783
0.19613299	-1.8436501	9.845877
0.39226598	-1.8828768	10.081236
0.39226598	-1.7651969	9.885103
0.39226598	-1.8436501	9.68897
0.4314926	-1.9613299	9.885103
0.6668522	-1.8044236	9.92433
0.4707192	-1.6867437	10.042009
0.39226598	-1.6475172	10.042009
0.4707192	-1.6082906	10.042009
0.2745862	-1.6867437	10.081236
0.3138128	-1.8044236	9.885103
0.35303938	-1.8436501	10.002783
0.39226598	-1.8436501	9.885103
0.4314926	-1.9613299	10.042009
0.5099458	-1.8828768	10.042009
0.5099458	-1.7259704	9.92433
0.5099458	-1.7259704	9.963556
0.39226598	-1.6475172	10.042009
0.35303938	-1.6867437	9.845877
0.2353596	-1.7259704	9.92433
0.2353596	-1.7651969	9.845877
0.3138128	-1.9221034	9.80665
0.4707192	-1.8828768	9.80665
0.4314926	-1.8436501	10.042009
0.5491724	-1.8436501	9.963556
0.5491724	-1.6867437	9.963556
0.4707192	-1.6082906	9.845877
0.39226598	-1.6867437	9.92433
0.2745862	-1.6867437	9.80665
0.2353596	-1.8436501	9.728196
0.35303938	-1.8044236	9.80665
0.39226598	-1.8044236	9.963556
0.4314926	-1.7651969	10.042009
0.4314926	-1.6867437	9.963556
0.6276256	-1.7259704	9.845877
0.4314926	-1.5690639	9.885103
0.3138128	-1.7259704	9.80665
0.2745862	-1.7651969	10.002783
0.19613299	-1.7651969	9.845877
0.3138128	-1.8828768	9.963556
0.35303938	-1.9221034	9.80665
0.5491724	-1.8828768	10.042009
0.5491724	-1.7259704	9.963556
0.588399	-1.8044236	10.120462
0.5099458	-1.6082906	9.92433
0.5491724	-1.6475172	9.963556
0.39226598	-1.6475172	9.845877
0.2745862	-1.6867437	9.80665
0.3138128	-1.7651969	10.042009
0.39226598	-1.9613299	10.002783
0.4707192	-1.9613299	9.885103
0.4314926	-1.7651969	9.845877
0.5099458	-1.8044236	9.92433
0.5099458	-1.6867437	9.963556
0.4314926	-1.6082906	10.002783
0.35303938	-1.6475172	9.845877
0.2745862	-1.7259704	10.042009
0.35303938	-1.7651969	9.885103
0.2745862	-1.8436501	10.042009
0.2745862	-1.8436501	9.963556
0.4707192	-1.8436501	9.728196
0.5099458	-1.7259704	10.277369
0.4707192	-1.8828768	9.885103
0.4314926	-1.8044236	9.963556
0.4314926	-1.6867437	10.002783
0.39226598	-1.6867437	9.885103
0.2745862	-1.7259704	10.1989155
0.35303938	-1.7651969	9.92433
0.2745862	-1.8828768	9.885103
0.35303938	-1.8044236	9.92433
0.35303938	-1.9221034	10.042009
0.5099458	-1.8044236	9.92433
0.5491724	-1.6867437	10.042009
0.5099458	-1.6867437	9.963556
0.4314926	-1.6867437	9.885103
0.35303938	-1.7259704	9.963556
0.2353596	-1.8044236	10.081236
0.2745862	-1.8828768	10.120462
0.2745862	-1.8828768	9.885103
0.4707192	-1.8436501	9.92433
0.5099458	-2.0005565	9.963556
0.5099458	-1.8436501	10.042009
0.4707192	-1.5690639	9.963556
0.4707192	-1.6475172	10.002783
0.35303938	-1.6475172	9.92433
0.2745862	-1.7651969	9.963556
0.19613299	-1.8044236	9.963556
0.2353596	-1.7259704	9.5320635
0.35303938	-1.8828768	10.120462
0.39226598	-1.9221034	9.92433
0.5491724	-1.8436501	10.002783
0.5491724	-1.8044236	9.68897
0.35303938	-1.6867437	10.042009
0.4314926	-1.6867437	9.80665
0.39226598	-1.7651969	9.885103
0.3138128	-1.7651969	10.120462
0.19613299	-1.8044236	9.845877
0.39226598	-1.9613299	10.159689
0.35303938	-1.8044236	9.92433
0.4707192	-1.8436501	10.120462
0.4707192	-1.8044236	9.92433
0.5099458	-1.6867437	10.002783
0.4314926	-1.6475172	9.92433
0.4314926	-1.5298374	9.80665
0.35303938	-1.6475172	9.845877
0.35303938	-1.7651969	10.042009
0.2745862	-1.8828768	9.963556
0.35303938	-1.7651969	10.042009
0.4707192	-1.8436501	9.92433
0.4707192	-1.7259704	10.081236
0.5099458	-2.0005565	10.042009
0.4707192	-1.6475172	10.120462
0.39226598	-1.6867437	10.002783
0.3138128	-1.5690639	9.963556
0.2353596	-1.7651969	10.042009
0.3138128	-1.7651969	9.80665
0.35303938	-1.8044236	9.92433
0.35303938	-1.8828768	9.885103
0.39226598	-1.7651969	9.963556
0.4707192	-1.8044236	9.92433
0.35303938	-1.6867437	10.120462
0.4707192	-1.6082906	9.92433
0.5491724	-1.7259704	10.002783
0.35303938	-1.6475172	9.92433
0.3138128	-1.6475172	9.767424
0.3138128	-1.7651969	9.649743
0.19613299	-1.8436501	10.002783
0.4314926	-1.8828768	9.92433
0.39226598	-1.7651969	9.885103
0.5491724	-1.8828768	10.081236
0.5491724	-1.8044236	9.80665
0.5491724	-1.6475172	9.885103
0.4314926	-1.6475172	10.002783
0.3138128	-1.6867437	10.081236
0.2745862	-1.8044236	9.92433
0.19613299	-1.8436501	10.002783
0.35303938	-1.8436501	10.002783
0.35303938	-1.9613299	10.120462
0.4707192	-1.8436501	10.002783
0.4707192	-1.7259704	9.963556
0.5099458	-1.7259704	9.963556
0.5099458	-1.6475172	10.042009
0.35303938	-1.5298374	9.963556
0.3138128	-1.6475172	10.002783
0.2745862	-1.7259704	10.120462
0.3138128	-1.8044236	10.081236
0.39226598	-1.9613299	9.885103
0.35303938	-1.8828768	9.845877
0.4314926	-1.8044236	9.68897
0.588399	-1.8044236	10.002783
0.4314926	-1.6082906	9.885103
0.4707192	-1.6867437	9.885103
0.35303938	-1.6475172	10.081236
0.3138128	-1.6867437	9.80665
0.35303938	-1.7651969	9.963556
0.2353596	-1.8436501	9.92433
0.2745862	-1.8828768	9.963556
0.6276256	-1.8044236	9.92433
0.6276256	-1.6867437	10.002783
0.588399	-1.7259704	9.885103
0.4314926	-1.6867437	9.885103
0.39226598	-1.7259704	9.885103
0.35303938	-1.6867437	9.963556
0.2745862	-1.8436501	9.845877
0.4707192	-1.6867437	9.80665
0.19613299	-1.8044236	10.120462
0.5099458	-1.8436501	9.845877
0.5491724	-1.7259704	9.963556
0.5491724	-1.7259704	9.92433
0.4707192	-1.5690639	9.80665
0.35303938	-1.6082906	10.042009
0.4314926	-1.7259704	9.963556
0.2353596	-1.7651969	9.728196
0.3138128	-1.8828768	10.120462
0.3138128	-1.8044236	9.68897
0.35303938	-1.8828768	9.845877
0.39226598	-1.9221034	9.963556
0.5491724	-1.8044236	9.92433
0.5099458	-1.6475172	9.92433
0.5099458	-1.6475172	10.042009
0.39226598	-1.6475172	9.92433
0.19613299	-1.6475172	9.767424
0.3138128	-1.8436501	10.002783
0.3138128	-1.9221034	10.081236
0.4314926	-1.7259704	10.081236
0.4314926	-1.8828768	10.002783
0.4707192	-1.7651969	10.120462
0.5099458	-1.8044236	10.042009
0.5099458	-1.7651969	10.002783
0.3138128	-1.6475172	10.120462
0.35303938	-1.5690639	9.767424
0.2745862	-1.7651969	9.963556
0.2353596	-1.8044236	9.80665
0.3138128	-1.8436501	9.963556
0.4314926	-1.8436501	9.80665
0.4707192	-1.8436501	9.80665
0.5491724	-1.8436501	10.120462
0.5491724	-1.6082906	10.002783
0.4707192	-1.6475172	9.885103
0.2745862	-1.6867437	9.963556
0.35303938	-1.6867437	9.767424
0.35303938	-1.7651969	9.963556
0.2745862	-1.8828768	9.845877
0.3138128	-1.8828768	9.767424
0.4707192	-2.0005565	10.002783
0.5491724	-1.8044236	9.845877
0.5491724	-1.8436501	10.002783
0.5099458	-1.6475172	9.885103
0.39226598	-1.6867437	9.885103
0.35303938	-1.6867437	9.885103
0.2745862	-1.7651969	9.92433
0.2745862	-1.8436501	10.159689
0.39226598	-2.0005565	9.92433
0.39226598	-1.8828768	9.885103
0.4707192	-1.8436501	10.042009
0.4314926	-1.8044236	10.002783
0.5099458	-1.7259704	9.885103
0.4314926	-1.6867437	10.002783
0.4314926	-1.6867437	9.885103
0.2745862	-1.7259704	9.845877
0.2745862	-1.7259704	9.767424
0.2745862	-1.8828768	9.92433
0.35303938	-1.8436501	10.1989155
0.3138128	-1.9221034	9.845877
0.4707192	-1.8436501	9.963556
0.4707192	-1.7651969	10.1989155
0.4314926	-1.7259704	9.80665
0.4314926	-1.7651969	9.963556
0.2745862	-1.6475172	10.042009
0.35303938	-1.8044236	10.120462
0.2745862	-1.8828768	10.120462
0.2745862	-1.7259704	9.92433
0.39226598	-1.8828768	9.963556
0.5099458	-1.9221034	10.120462
0.6276256	-1.8436501	10.159689
0.4707192	-1.7651969	10.002783
0.5099458	-1.6867437	9.845877
0.5099458	-1.6867437	10.159689
0.35303938	-1.7651969	10.002783
0.2745862	-1.6475172	10.120462
0.3138128	-1.7651969	9.92433
0.35303938	-1.8436501	9.963556
0.39226598	-1.8828768	10.002783
0.4314926	-1.7259704	9.845877
0.39226598	-1.7259704	9.963556
0.5099458	-1.6475172	10.002783
0.4314926	-1.6475172	9.885103
0.4707192	-1.6082906	9.885103
0.39226598	-1.6475172	9.92433
0.3138128	-1.7259704	9.885103
0.35303938	-1.8044236	9.963556
0.3138128	-1.8436501	10.042009
0.39226598	-1.7651969	9.80665
0.5099458	-1.8044236	10.081236
0.5491724	-1.8436501	9.845877
0.4707192	-1.7651969	10.042009
0.4707192	-1.6475172	9.885103
0.4314926	-1.6082906	10.120462
0.2745862	-1.6867437	9.845877
0.2353596	-1.7651969	10.159689
0.3138128	-1.8436501	9.92433
0.39226598	-1.9221034	9.963556
0.4314926	-1.8828768	10.002783
0.5491724	-1.8044236	9.92433
0.5491724	-1.7259704	9.92433
0.5099458	-1.5690639	9.845877
0.35303938	-1.5690639	10.159689
0.2353596	-1.7651969	10.042009
0.2353596	-1.7259704	9.963556
0.3138128	-1.8044236	9.885103
0.4314926	-1.9613299	9.963556
0.35303938	-1.8828768	9.767424
0.4314926	-1.8436501	9.80665
0.5099458	-1.7259704	9.885103
0.6276256	-1.7651969	10.277369
0.4314926	-1.6475172	10.042009
0.39226598	-1.6082906	9.767424
0.2745862	-1.7651969	9.963556
0.2353596	-1.6475172	9.728196
0.2353596	-1.8828768	10.238142
0.3138128	-1.9613299	10.159689
0.4314926	-1.8436501	10.002783
0.4314926	-1.8436501	9.845877
0.4707192	-1.8436501	9.963556
0.588399	-1.6475172	9.80665
0.4314926	-1.6082906	9.885103
0.3138128	-1.6082906	9.845877
0.4314926	-1.7259704	10.042009
0.35303938	-1.8436501	10.1989155
0.2745862	-1.8436501	9.963556
0.4314926	-1.8436501	9.885103
0.4314926	-1.8436501	9.92433
0.588399	-1.8436501	10.081236
0.5491724	-1.7651969	10.159689
0.4707192	-1.7259704	9.845877
0.35303938	-1.6475172	9.92433
0.19613299	-1.7651969	10.159689
0.4314926	-1.6867437	9.885103
0.39226598	-1.9613299	10.042009
0.3138128	-1.9221034	10.081236
0.4707192	-1.8436501	9.885103
0.39226598	-1.8044236	9.963556
0.5099458	-1.7651969	9.92433
0.5491724	-1.5690639	9.92433
0.39226598	-1.5690639	10.042009
0.19613299	-1.6475172	9.728196
0.19613299	-1.8436501	9.963556
0.3138128	-1.8828768	9.885103
0.4314926	-1.9221034	9.80665
0.5491724	-1.8436501	9.92433
0.4707192	-1.8828768	10.042009
0.4314926	-1.8044236	9.728196
0.5099458	-1.7259704	10.277369
0.4707192	-1.6867437	10.002783
0.39226598	-1.6475172	9.885103
0.2353596	-1.6082906	9.80665
0.2353596	-1.8828768	9.885103
0.2745862	-1.7259704	9.885103
0.35303938	-1.8828768	10.042009
0.4314926	-1.8044236	10.042009
0.588399	-1.6867437	9.92433
0.5099458	-1.7651969	10.159689
0.4707192	-1.5690639	9.845877
0.4314926	-1.6867437	10.002783
0.39226598	-1.6867437	10.002783
0.2353596	-1.6867437	9.885103
0.35303938	-1.7651969	9.92433
0.2745862	-1.8436501	10.081236
0.4314926	-1.9221034	10.042009
0.35303938	-1.7651969	10.002783
0.5099458	-1.8044236	9.767424
0.4707192	-1.6082906	10.081236
0.5099458	-1.5690639	9.80665
0.4707192	-1.6475172	10.002783
0.2353596	-1.5690639	9.885103
0.3138128	-1.7259704	9.963556
0.3138128	-1.8044236	10.002783
0.3138128	-1.8828768	10.238142
0.39226598	-1.9613299	10.002783
0.4707192	-1.8436501	10.042009
0.4707192	-1.7651969	10.042009
0.5099458	-1.7259704	10.042009
0.4314926	-1.6475172	9.92433
0.2353596	-1.6867437	9.92433
0.39226598	-1.6867437	10.002783
0.2353596	-1.7651969	9.963556
0.3138128	-1.8044236	10.081236
0.39226598	-1.8828768	10.042009
0.39226598	-1.8436501	9.767424
0.5099458	-1.8044236	9.963556
0.5491724	-1.6867437	10.120462
0.39226598	-1.6082906	9.963556
0.35303938	-1.6475172	10.002783
0.2745862	-1.5298374	9.963556
0.19613299	-1.7651969	10.1989155
0.2745862	-1.7259704	10.002783
0.3138128	-1.8828768	10.120462
0.4314926	-1.8044236	10.081236
0.5491724	-1.9221034	10.002783
0.5491724	-1.8828768	10.002783
0.588399	-1.7259704	10.042009
0.5099458	-1.6082906	10.042009
0.2745862	-1.5690639	9.92433
0.2745862	-1.6475172	10.042009
0.2745862	-1.8044236	9.885103
0.39226598	-1.8044236	9.767424
0.19613299	-1.8828768	10.238142
0.4707192	-1.8828768	10.081236
0.4707192	-1.8044236	9.885103
0.4707192	-1.7651969	9.767424
0.4314926	-1.5690639	10.081236
0.4707192	-1.6867437	10.002783
0.2353596	-1.6082906	10.081236
0.2745862	-1.7259704	9.963556
0.2353596	-1.8828768	9.845877
0.4314926	-1.8044236	10.159689
0.2745862	-1.8436501	9.885103
0.39226598	-1.8828768	10.120462
0.6276256	-1.8436501	10.002783
0.4707192	-1.6867437	9.885103
0.5491724	-1.5298374	9.885103
0.4707192	-1.6867437	9.963556
0.3138128	-1.7259704	9.845877
0.2353596	-1.7259704	10.081236
0.2745862	-1.8436501	9.92433
0.39226598	-1.9221034	10.081236
0.39226598	-1.7651969	9.885103
0.5099458	-1.7259704	10.081236
0.35303938	-1.7259704	9.963556
0.588399	-1.6475172	10.081236
0.39226598	-1.6082906	10.081236
0.4314926	-1.6475172	10.002783
0.35303938	-1.6082906	9.845877
0.2745862	-1.7259704	9.845877
0.39226598	-1.9221034	9.80665
0.3138128	-1.9221034	9.80665
0.35303938	-1.7651969	9.963556
0.39226598	-1.8436501	9.728196
0.588399	-1.6475172	9.845877
0.4707192	-1.6475172	9.92433
0.4707192	-1.6082906	9.80665
0.4707192	-1.6082906	10.159689
0.3138128	-1.6867437	9.963556
0.2353596	-1.7651969	9.80665
0.3138128	-1.8044236	10.002783
0.35303938	-1.9613299	10.081236
0.4314926	-1.8436501	10.002783
0.588399	-1.8044236	10.081236
0.5491724	-1.6475172	9.845877
0.4707192	-1.6475172	10.042009
0.3138128	-1.6475172	9.767424
0.35303938	-1.6867437	10.081236
0.1569064	-1.7259704	10.081236
0.3138128	-1.8044236	10.042009
0.4707192	-1.8436501	9.92433
0.4707192	-1.8436501	10.002783
0.5491724	-1.8044236	9.885103
0.5491724	-1.7259704	9.885103
0.5099458	-1.6082906	9.80665
0.4314926	-1.7259704	10.002783
0.39226598	-1.6475172	10.002783
0.35303938	-1.6867437	9.92433
0.2353596	-1.7651969	10.042009
0.35303938	-1.7259704	9.845877
0.2745862	-2.0005565	9.92433
0.4707192	-1.8044236	10.081236
0.4314926	-1.8044236	10.002783
0.5491724	-1.7651969	9.728196
0.4314926	-1.6475172	9.963556
0.4314926	-1.5690639	9.963556
0.19613299	-1.6867437	9.845877
0.4314926	-1.6867437	9.80665
0.2745862	-1.7651969	9.963556
0.35303938	-1.8436501	9.728196
0.5491724	-1.8044236	10.081236
0.5099458	-1.8436501	10.002783
0.5099458	-1.8044236	9.885103
0.5491724	-1.6867437	9.92433
0.35303938	-1.6475172	10.081236
0.3138128	-1.6867437	10.159689
0.2745862	-1.7651969	9.767424
0.2353596	-1.7651969	9.92433
0.3138128	-1.8436501	10.081236
0.4707192	-1.9613299	9.885103
0.5491724	-1.8828768	10.042009
0.5099458	-1.6867437	10.042009
0.6276256	-1.7651969	10.120462
0.39226598	-1.5298374	9.68897
0.3138128	-1.6475172	9.963556
0.3138128	-1.6475172	10.002783
0.19613299	-1.8436501	10.042009
0.2745862	-1.8436501	9.885103
0.2353596	-1.8044236	9.92433
0.3138128	-1.9221034	10.159689
0.5099458	-1.8044236	10.081236
0.5491724	-1.6867437	10.159689
0.5099458	-1.6082906	9.92433
0.4314926	-1.6867437	9.92433
0.35303938	-1.6475172	10.277369
0.2353596	-1.7651969	9.92433
0.2745862	-1.9221034	9.963556
0.3138128	-1.8828768	10.042009
0.5099458	-1.9221034	10.002783
0.4707192	-1.8044236	10.120462
0.4314926	-1.7651969	10.002783
0.5491724	-1.7651969	9.92433
0.4707192	-1.7259704	10.120462
0.5099458	-1.6867437	10.081236
0.35303938	-1.6867437	10.120462
0.2745862	-1.7651969	10.002783
0.2353596	-1.7651969	9.80665
0.3138128	-1.6867437	9.885103
0.39226598	-1.8828768	9.885103
0.4707192	-1.7651969	9.845877
0.5491724	-1.7259704	10.120462
0.5099458	-1.7259704	9.963556
0.4314926	-1.6082906	10.081236
0.4314926	-1.6475172	9.767424
0.3138128	-1.6082906	10.081236
0.2745862	-1.7259704	9.845877
0.2745862	-1.8436501	9.728196
0.35303938	-1.9221034	9.92433
0.35303938	-1.8044236	9.80665
0.4707192	-2.0005565	10.042009
0.4707192	-1.7651969	9.92433
0.5099458	-1.6867437	9.885103
0.39226598	-1.6867437	9.92433
0.2745862	-1.6867437	10.159689
0.3138128	-1.7259704	9.845877
0.2353596	-1.8436501	9.845877
0.35303938	-1.8436501	9.728196
0.4314926	-1.8044236	9.885103
0.4314926	-1.8436501	10.042009
0.4707192	-1.8436501	9.767424
0.5099458	-1.6475172	9.92433
0.4707192	-1.6082906	9.963556
0.4707192	-1.7651969	9.885103
0.35303938	-1.8436501	10.081236
0.19613299	-1.8044236	9.963556
0.3138128	-1.8828768	9.80665
0.39226598	-1.9221034	10.002783
0.4314926	-1.8436501	10.120462
0.5491724	-1.9613299	9.767424
0.5491724	-1.7259704	9.963556
0.4707192	-1.6867437	10.120462
0.6276256	-1.6475172	10.042009
0.39226598	-1.6082906	10.042009
0.2353596	-1.7259704	10.081236
0.19613299	-1.8436501	9.80665
0.2745862	-1.9221034	10.081236
0.35303938	-1.8828768	10.081236
0.4314926	-2.0005565	9.963556
0.5491724	-1.8044236	10.120462
0.588399	-1.8044236	10.002783
0.588399	-1.6475172	10.002783
0.4314926	-1.6867437	9.80665
0.2745862	-1.7259704	10.042009
0.39226598	-1.7651969	10.002783
0.2745862	-1.7651969	9.845877
0.2353596	-1.8436501	10.002783
0.4314926	-1.8828768	9.885103
0.5099458	-2.0005565	9.963556
0.4707192	-1.8044236	9.963556
0.5491724	-1.6867437	10.042009
0.5099458	-1.6475172	9.92433
0.39226598	-1.7259704	10.042009
0.19613299	-1.7259704	10.042009
0.3138128	-1.6867437	9.92433
0.3138128	-1.8436501	10.042009
0.39226598	-1.8044236	9.92433
0.2745862	-1.8828768	10.081236
0.4707192	-1.8828768	10.002783
0.6276256	-1.8828768	10.042009
0.5099458	-1.6082906	9.92433
0.5099458	-1.6475172	10.120462
0.39226598	-1.7259704	10.002783
0.35303938	-1.5690639	10.002783
